motherboard_brand,motherboard_chipset,cpu_brand,cpu_model,ram_brand,ram_size_gb,ram_type,ram_speed_mhz,gpu_brand,gpu_model,cooler_brand,cooler_type,cabinet_brand,cabinet_type,psu_brand,psu_wattage,storage_type,storage_capacity_gb,total_price
gigabyte,b650,amd,amd_athlon_3000g,patriot,8_gb,ddr4,2400_mhz,nvidia,rtx_3060,corsair,air,thermaltake,mid_tower,evga,750_wattage,ssd_nvme,1000_gb,78930.0
evga,a520,amd,amd_ryzen_7_7700x,adata,16_gb,ddr4,3600_mhz,nvidia,gtx_1650,noctua,air,nzxt,mini-itx,seasonic,650_wattage,ssd_nvme,256_gb,85807.0
biostar,x570,amd,amd_athlon_3000g,patriot,64_gb,ddr5,3200_mhz,amd,radeon_rx_7900_xtx,stock_cooler,aio_360mm,cooler_master,mid_tower,corsair_(budget),850_wattage,hdd,2000_gb,326180.70000000007
asus,h610,intel,intel_core_i9-13900k,adata,16_gb,ddr4,3000_mhz,nvidia,rtx_3060,noctua,aio_240mm,thermaltake,mini-itx,corsair_(budget),650_wattage,ssd_nvme,1000_gb,143121.0
asus,x670,amd,amd_ryzen_9_7950x,corsair,16_gb,ddr4,3000_mhz,nvidia,rtx_4070,be_quiet!,aio_240mm,fractal_design,mini-itx,evga,1000_wattage,ssd_nvme,512_gb,270482.0
asus,b650,amd,amd_ryzen_5_7600x,kingston,8_gb,ddr4,4000_mhz,nvidia,rtx_4090,deepcool,aio_240mm,generic,mid_tower,cooler_master,1200_wattage,ssd_sata,256_gb,326180.70000000007
evga,b650,amd,amd_ryzen_5_7600x,adata,16_gb,ddr4,3000_mhz,nvidia,rtx_4070,cooler_master,aio_240mm,thermaltake,mini-itx,seasonic,850_wattage,ssd_nvme,2000_gb,184791.0
gigabyte,a520,amd,amd_athlon_3000g,kingston,64_gb,ddr5,3600_mhz,nvidia,rtx_4070,deepcool,aio_240mm,nzxt,microatx,corsair,750_wattage,ssd_sata,1000_gb,219042.0
evga,z790,intel,intel_pentium_gold_g7400,kingston,16_gb,ddr4,4000_mhz,nvidia,rtx_3060,corsair,aio_240mm,cooler_master,mid_tower,cooler_master,750_wattage,ssd_sata,256_gb,95452.0
intel,h670,intel,intel_core_i9-13900k,patriot,8_gb,ddr5,3200_mhz,nvidia,rtx_4080,noctua,air,generic,mini-itx,cooler_master,750_wattage,hdd,1000_gb,241405.0
asrock,z690,intel,intel_pentium_gold_g7400,corsair,32_gb,ddr5,3600_mhz,nvidia,rtx_3060,stock_cooler,air,thermaltake,mid_tower,antec,850_wattage,ssd_nvme,512_gb,120105.0
intel,b650,amd,amd_ryzen_5_5600x,g_skill,8_gb,ddr4,2400_mhz,nvidia,rtx_4070,be_quiet!,aio_240mm,antec,mid_tower,corsair,850_wattage,ssd_nvme,1000_gb,185148.0
asrock,h610,intel,intel_core_i5-13600k,adata,16_gb,ddr4,2400_mhz,amd,radeon_rx_7600,stock_cooler,aio_360mm,nzxt,mini-itx,corsair,650_wattage,ssd_nvme,512_gb,101912.0
msi,x670,amd,amd_athlon_3000g,patriot,8_gb,ddr4,3000_mhz,nvidia,rtx_3060,be_quiet!,air,corsair,mid_tower,cooler_master,850_wattage,ssd_nvme,512_gb,94663.0
gigabyte,h670,intel,intel_core_i7-13700k,patriot,16_gb,ddr5,5200_mhz,amd,radeon_rx_7800_xt,stock_cooler,aio_240mm,fractal_design,microatx,antec,1000_wattage,ssd_nvme,1000_gb,225413.0
msi,b650,amd,amd_ryzen_9_7950x,crucial,8_gb,ddr4,3600_mhz,amd,radeon_rx_7600,stock_cooler,aio_360mm,fractal_design,microatx,cooler_master,650_wattage,hdd,1000_gb,153725.0
gigabyte,b660,intel,intel_core_i5-13600k,teamgroup,8_gb,ddr4,4000_mhz,nvidia,rtx_4090,noctua,air,antec,mini-itx,evga,850_wattage,ssd_sata,1000_gb,326180.70000000007
biostar,z790,intel,intel_core_i7-13700k,patriot,8_gb,ddr5,5200_mhz,nvidia,gtx_1650,noctua,air,nzxt,mini-itx,evga,550_wattage,hdd,2000_gb,97342.0
biostar,x670,amd,amd_ryzen_7_7700x,adata,16_gb,ddr4,4000_mhz,nvidia,rtx_4070,corsair,air,cooler_master,mid_tower,antec,750_wattage,ssd_nvme,1000_gb,209980.0
evga,b660,intel,intel_core_i5-13600k,corsair,8_gb,ddr5,5600_mhz,nvidia,rtx_4070,cooler_master,air,thermaltake,mid_tower,seasonic,850_wattage,ssd_nvme,512_gb,190798.0
gigabyte,z690,intel,intel_pentium_gold_g7400,corsair,8_gb,ddr5,3200_mhz,nvidia,rtx_4090,deepcool,aio_240mm,antec,mid_tower,corsair,1200_wattage,ssd_nvme,2000_gb,326180.70000000007
biostar,x570,amd,amd_ryzen_7_7700x,crucial,32_gb,ddr5,4800_mhz,nvidia,gtx_1650,corsair,air,corsair,mid_tower,cooler_master,550_wattage,ssd_sata,512_gb,111800.0
asrock,a520,amd,amd_ryzen_5_5600x,teamgroup,32_gb,ddr5,3600_mhz,nvidia,rtx_4090,stock_cooler,air,fractal_design,microatx,antec,1000_wattage,ssd_nvme,2000_gb,326180.70000000007
msi,x670,amd,amd_ryzen_9_7950x,adata,8_gb,ddr4,3000_mhz,nvidia,gtx_1650,noctua,aio_240mm,cooler_master,mid_tower,corsair_(budget),550_wattage,ssd_nvme,512_gb,131423.0
asus,h670,intel,intel_core_i5-13600k,adata,16_gb,ddr5,4800_mhz,nvidia,gtx_1650,corsair,air,corsair,microatx,cooler_master,650_wattage,ssd_sata,2000_gb,84865.0
asus,x670,amd,amd_ryzen_9_7950x,teamgroup,32_gb,ddr5,3200_mhz,nvidia,rtx_4090,cooler_master,air,corsair,microatx,evga,1200_wattage,ssd_sata,2000_gb,326180.70000000007
asrock,h670,intel,intel_core_i9-13900k,corsair,16_gb,ddr5,4800_mhz,nvidia,rtx_4080,deepcool,aio_240mm,corsair,full_tower,seasonic,850_wattage,ssd_nvme,1000_gb,256059.0
biostar,b650,amd,amd_ryzen_7_7700x,corsair,8_gb,ddr5,3600_mhz,nvidia,rtx_4090,corsair,air,thermaltake,mini-itx,corsair_(budget),1000_wattage,ssd_sata,512_gb,326180.70000000007
asrock,h610,intel,intel_core_i5-13600k,crucial,32_gb,ddr5,3200_mhz,amd,radeon_rx_7900_xtx,cooler_master,air,antec,microatx,corsair,1000_wattage,ssd_nvme,1000_gb,323604.0
asus,a520,amd,amd_athlon_3000g,crucial,16_gb,ddr5,3200_mhz,nvidia,rtx_4070,corsair,air,fractal_design,microatx,antec,1000_wattage,ssd_sata,256_gb,176174.0
intel,b550,amd,amd_ryzen_5_7600x,teamgroup,8_gb,ddr4,2666_mhz,amd,radeon_rx_7800_xt,noctua,aio_240mm,cooler_master,microatx,cooler_master,1000_wattage,ssd_nvme,512_gb,193334.0
msi,h610,intel,intel_pentium_gold_g7400,corsair,16_gb,ddr5,3600_mhz,nvidia,rtx_4070,deepcool,aio_240mm,cooler_master,mini-itx,cooler_master,750_wattage,ssd_nvme,2000_gb,181800.0
asrock,h610,intel,intel_pentium_gold_g7400,kingston,8_gb,ddr5,3600_mhz,amd,radeon_rx_7600,be_quiet!,air,corsair,microatx,corsair,750_wattage,ssd_nvme,256_gb,73949.0
asus,h670,intel,intel_pentium_gold_g7400,corsair,16_gb,ddr4,4000_mhz,nvidia,gtx_1650,noctua,aio_240mm,fractal_design,mid_tower,corsair,550_wattage,ssd_nvme,2000_gb,60098.0
intel,a520,amd,amd_ryzen_7_7700x,teamgroup,8_gb,ddr4,2400_mhz,amd,radeon_rx_6500_xt,cooler_master,aio_240mm,generic,full_tower,cooler_master,550_wattage,ssd_sata,256_gb,87093.0
msi,x670,amd,amd_ryzen_9_7950x,teamgroup,8_gb,ddr5,5200_mhz,nvidia,rtx_4070,noctua,aio_240mm,antec,microatx,corsair,1000_wattage,ssd_sata,1000_gb,240699.0
gigabyte,x670,amd,amd_ryzen_5_5600x,corsair,16_gb,ddr4,2666_mhz,amd,radeon_rx_6500_xt,cooler_master,air,corsair,microatx,antec,650_wattage,ssd_sata,1000_gb,80295.0
gigabyte,a520,amd,amd_ryzen_9_7950x,adata,16_gb,ddr5,3600_mhz,nvidia,rtx_4090,cooler_master,aio_240mm,cooler_master,full_tower,cooler_master,850_wattage,ssd_sata,1000_gb,326180.70000000007
intel,a520,amd,amd_athlon_3000g,adata,16_gb,ddr5,3200_mhz,nvidia,rtx_4080,stock_cooler,air,cooler_master,mini-itx,cooler_master,1000_wattage,ssd_sata,1000_gb,178809.0
asrock,b660,intel,intel_core_i5-13600k,adata,16_gb,ddr4,2666_mhz,nvidia,rtx_3060,deepcool,air,cooler_master,mid_tower,corsair_(budget),850_wattage,ssd_nvme,2000_gb,109634.0
asus,b650,amd,amd_ryzen_5_7600x,crucial,8_gb,ddr4,2400_mhz,nvidia,rtx_4090,deepcool,aio_120mm,cooler_master,microatx,cooler_master,1000_wattage,hdd,2000_gb,316535.0
intel,a520,amd,amd_ryzen_5_7600x,g_skill,16_gb,ddr4,2666_mhz,nvidia,rtx_4070,corsair,air,antec,mini-itx,cooler_master,1000_wattage,ssd_nvme,512_gb,177355.0
evga,h610,intel,intel_core_i7-13700k,teamgroup,32_gb,ddr5,4800_mhz,nvidia,rtx_4090,corsair,aio_240mm,fractal_design,full_tower,corsair_(budget),1200_wattage,ssd_nvme,1000_gb,326180.70000000007
msi,h670,intel,intel_core_i3-13100,corsair,32_gb,ddr4,2666_mhz,nvidia,gtx_1650,deepcool,aio_120mm,nzxt,full_tower,evga,550_wattage,ssd_nvme,512_gb,68658.0
msi,h670,intel,intel_pentium_gold_g7400,patriot,8_gb,ddr4,2400_mhz,nvidia,gtx_1650,be_quiet!,air,nzxt,mid_tower,cooler_master,550_wattage,ssd_nvme,256_gb,40733.0
biostar,x570,amd,amd_athlon_3000g,adata,8_gb,ddr4,2666_mhz,nvidia,rtx_4080,noctua,aio_240mm,fractal_design,microatx,seasonic,850_wattage,hdd,2000_gb,162265.0
asus,z790,intel,intel_core_i9-13900k,teamgroup,8_gb,ddr5,5600_mhz,nvidia,rtx_4090,stock_cooler,aio_360mm,fractal_design,full_tower,corsair,1000_wattage,ssd_nvme,1000_gb,326180.70000000007
gigabyte,b660,intel,intel_core_i7-13700k,patriot,32_gb,ddr5,5600_mhz,amd,radeon_rx_7900_xtx,deepcool,air,corsair,full_tower,corsair_(budget),1200_wattage,ssd_nvme,1000_gb,326180.70000000007
biostar,b550,amd,amd_athlon_3000g,kingston,32_gb,ddr4,3000_mhz,nvidia,rtx_3060,deepcool,aio_240mm,fractal_design,mini-itx,cooler_master,650_wattage,hdd,1000_gb,83568.0
gigabyte,x570,amd,amd_ryzen_5_7600x,crucial,32_gb,ddr5,4800_mhz,amd,radeon_rx_6500_xt,cooler_master,aio_120mm,generic,full_tower,corsair,650_wattage,ssd_sata,2000_gb,110625.0
asrock,x570,amd,amd_ryzen_5_7600x,kingston,16_gb,ddr5,4800_mhz,nvidia,gtx_1650,cooler_master,air,thermaltake,full_tower,antec,650_wattage,ssd_sata,256_gb,82508.0
asus,z790,intel,intel_pentium_gold_g7400,kingston,16_gb,ddr4,3200_mhz,nvidia,rtx_3060,deepcool,air,antec,mid_tower,seasonic,650_wattage,ssd_nvme,512_gb,89591.0
asus,b550,amd,amd_athlon_3000g,adata,16_gb,ddr4,4000_mhz,nvidia,rtx_4090,cooler_master,air,antec,mid_tower,corsair,1000_wattage,ssd_sata,256_gb,286734.0
asrock,h610,intel,intel_core_i5-13600k,g_skill,16_gb,ddr4,4000_mhz,nvidia,rtx_4090,noctua,aio_240mm,thermaltake,mini-itx,cooler_master,1000_wattage,ssd_nvme,256_gb,303325.0
gigabyte,z790,intel,intel_core_i5-13600k,adata,16_gb,ddr5,3600_mhz,nvidia,gtx_1650,corsair,aio_240mm,antec,mini-itx,seasonic,450_wattage,hdd,1000_gb,98960.0
asrock,z790,intel,intel_pentium_gold_g7400,g_skill,8_gb,ddr4,2400_mhz,nvidia,gtx_1650,cooler_master,aio_120mm,nzxt,microatx,evga,650_wattage,ssd_nvme,256_gb,57054.0
msi,h610,intel,intel_core_i7-13700k,g_skill,8_gb,ddr5,5600_mhz,nvidia,gtx_1650,noctua,aio_240mm,antec,mid_tower,cooler_master,650_wattage,ssd_nvme,2000_gb,96938.0
gigabyte,z790,intel,intel_core_i9-13900k,g_skill,32_gb,ddr5,3200_mhz,nvidia,rtx_4090,corsair,air,nzxt,mini-itx,corsair,1000_wattage,ssd_sata,2000_gb,326180.70000000007
msi,h670,intel,intel_core_i3-13100,crucial,32_gb,ddr4,2666_mhz,nvidia,rtx_4090,cooler_master,aio_240mm,generic,microatx,evga,850_wattage,hdd,1000_gb,326180.70000000007
msi,x570,amd,amd_athlon_3000g,teamgroup,8_gb,ddr5,3200_mhz,nvidia,rtx_4090,deepcool,aio_240mm,nzxt,mid_tower,cooler_master,1000_wattage,ssd_sata,1000_gb,302185.0
intel,x570,amd,amd_ryzen_5_7600x,patriot,16_gb,ddr5,3600_mhz,amd,radeon_rx_7900_xtx,noctua,air,generic,mini-itx,cooler_master,850_wattage,ssd_nvme,256_gb,314605.0
intel,a520,amd,amd_ryzen_7_7700x,patriot,16_gb,ddr5,5600_mhz,nvidia,rtx_4090,noctua,stock,antec,full_tower,cooler_master,850_wattage,ssd_nvme,256_gb,326180.70000000007
asrock,x570,amd,amd_ryzen_7_7700x,teamgroup,16_gb,ddr5,3200_mhz,nvidia,rtx_3060,corsair,air,nzxt,full_tower,evga,750_wattage,ssd_sata,2000_gb,146107.0
msi,b660,intel,intel_pentium_gold_g7400,patriot,32_gb,ddr4,3200_mhz,amd,radeon_rx_6500_xt,be_quiet!,air,generic,mini-itx,antec,550_wattage,ssd_nvme,256_gb,50439.0
gigabyte,h610,intel,intel_core_i7-13700k,kingston,8_gb,ddr4,3600_mhz,nvidia,rtx_4080,be_quiet!,air,cooler_master,microatx,seasonic,850_wattage,ssd_nvme,512_gb,200943.0
evga,x570,amd,amd_athlon_3000g,g_skill,16_gb,ddr5,5200_mhz,nvidia,gtx_1650,corsair,air,corsair,full_tower,evga,450_wattage,ssd_sata,2000_gb,77661.0
evga,z690,intel,intel_core_i3-13100,corsair,16_gb,ddr5,5200_mhz,nvidia,rtx_4080,be_quiet!,air,fractal_design,full_tower,cooler_master,750_wattage,ssd_nvme,256_gb,191461.0
msi,b660,intel,intel_core_i5-13600k,crucial,16_gb,ddr5,3600_mhz,nvidia,rtx_3060,deepcool,stock,corsair,full_tower,antec,650_wattage,ssd_nvme,256_gb,102553.0
evga,b650,amd,amd_ryzen_5_7600x,adata,16_gb,ddr4,2400_mhz,nvidia,gtx_1650,cooler_master,air,corsair,mini-itx,antec,650_wattage,ssd_nvme,1000_gb,79631.0
asrock,x670,amd,amd_ryzen_5_5600x,teamgroup,8_gb,ddr5,5200_mhz,nvidia,rtx_4080,cooler_master,aio_360mm,cooler_master,mini-itx,seasonic,750_wattage,hdd,1000_gb,205734.0
gigabyte,a520,amd,amd_ryzen_5_7600x,g_skill,8_gb,ddr5,5200_mhz,amd,radeon_rx_7800_xt,cooler_master,air,thermaltake,mid_tower,seasonic,750_wattage,ssd_nvme,1000_gb,177061.0
msi,b550,amd,amd_athlon_3000g,teamgroup,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,stock_cooler,air,thermaltake,full_tower,corsair,1000_wattage,ssd_sata,512_gb,297346.0
evga,z690,intel,intel_pentium_gold_g7400,patriot,16_gb,ddr5,5600_mhz,nvidia,gtx_1650,noctua,air,antec,microatx,seasonic,550_wattage,ssd_sata,256_gb,61349.0
biostar,z690,intel,intel_core_i3-13100,adata,16_gb,ddr5,5200_mhz,nvidia,gtx_1650,stock_cooler,air,thermaltake,full_tower,corsair,650_wattage,ssd_sata,1000_gb,69701.0
evga,b550,amd,amd_athlon_3000g,g_skill,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,deepcool,aio_120mm,nzxt,microatx,corsair,1200_wattage,hdd,2000_gb,321943.0
asus,a520,amd,amd_ryzen_5_5600x,teamgroup,16_gb,ddr5,4800_mhz,nvidia,rtx_4070,corsair,air,cooler_master,full_tower,cooler_master,1000_wattage,hdd,1000_gb,193551.0
msi,a520,amd,amd_ryzen_9_7950x,g_skill,8_gb,ddr5,4800_mhz,amd,radeon_rx_7600,corsair,aio_120mm,generic,mid_tower,corsair,850_wattage,ssd_nvme,256_gb,151115.0
asus,b660,intel,intel_pentium_gold_g7400,corsair,16_gb,ddr5,3200_mhz,nvidia,gtx_1650,corsair,air,fractal_design,microatx,antec,550_wattage,ssd_sata,1000_gb,57097.0
msi,h670,intel,intel_pentium_gold_g7400,patriot,8_gb,ddr5,4800_mhz,nvidia,gtx_1650,cooler_master,aio_240mm,corsair,microatx,evga,650_wattage,ssd_sata,256_gb,52054.0
gigabyte,z690,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr5,4800_mhz,nvidia,rtx_4090,stock_cooler,air,nzxt,full_tower,evga,1200_wattage,ssd_nvme,2000_gb,326180.70000000007
asus,b660,intel,intel_core_i9-13900k,adata,16_gb,ddr5,3200_mhz,amd,radeon_rx_6500_xt,deepcool,air,fractal_design,mini-itx,seasonic,450_wattage,ssd_nvme,1000_gb,113925.0
asus,z690,intel,intel_core_i3-13100,kingston,8_gb,ddr4,3000_mhz,nvidia,rtx_4090,stock_cooler,aio_240mm,thermaltake,microatx,corsair,1000_wattage,hdd,2000_gb,276690.0
asrock,z690,intel,intel_core_i5-13600k,crucial,8_gb,ddr4,4000_mhz,amd,radeon_rx_6500_xt,cooler_master,air,nzxt,full_tower,evga,550_wattage,ssd_nvme,256_gb,76845.0
asus,x570,amd,amd_ryzen_5_7600x,teamgroup,16_gb,ddr5,5600_mhz,nvidia,rtx_4070,corsair,air,thermaltake,full_tower,corsair_(budget),850_wattage,ssd_nvme,1000_gb,210777.0
gigabyte,b660,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr5,3600_mhz,nvidia,rtx_4070,corsair,aio_360mm,fractal_design,microatx,evga,750_wattage,ssd_nvme,2000_gb,250837.0
biostar,z790,intel,intel_core_i9-13900k,kingston,8_gb,ddr4,3200_mhz,amd,radeon_rx_6500_xt,noctua,aio_120mm,generic,full_tower,cooler_master,550_wattage,ssd_nvme,256_gb,118070.0
evga,x570,amd,amd_ryzen_7_7700x,adata,16_gb,ddr4,3600_mhz,nvidia,rtx_4080,stock_cooler,air,corsair,full_tower,cooler_master,850_wattage,ssd_sata,1000_gb,224812.0
biostar,h610,intel,intel_core_i7-13700k,patriot,8_gb,ddr5,5200_mhz,amd,radeon_rx_7600,be_quiet!,air,nzxt,mini-itx,corsair,750_wattage,ssd_nvme,2000_gb,119983.0
asus,x670,amd,amd_ryzen_5_5600x,teamgroup,16_gb,ddr4,3000_mhz,nvidia,rtx_3060,be_quiet!,aio_120mm,antec,microatx,cooler_master,750_wattage,ssd_nvme,1000_gb,114272.0
biostar,b550,amd,amd_ryzen_5_7600x,corsair,8_gb,ddr4,3200_mhz,amd,radeon_rx_7600,deepcool,air,cooler_master,full_tower,antec,850_wattage,ssd_sata,1000_gb,102607.0
asus,x670,amd,amd_ryzen_7_7700x,patriot,8_gb,ddr5,5200_mhz,nvidia,rtx_4090,corsair,air,thermaltake,mini-itx,corsair,1000_wattage,ssd_sata,2000_gb,326180.70000000007
asus,z790,intel,intel_core_i5-13600k,g_skill,16_gb,ddr4,2400_mhz,amd,radeon_rx_6500_xt,deepcool,air,generic,mid_tower,antec,650_wattage,ssd_nvme,2000_gb,95487.0
msi,a520,amd,amd_ryzen_7_7700x,teamgroup,16_gb,ddr5,5600_mhz,nvidia,rtx_4070,stock_cooler,aio_360mm,nzxt,mid_tower,cooler_master,850_wattage,ssd_nvme,256_gb,216305.0
intel,h670,intel,intel_core_i9-13900k,teamgroup,16_gb,ddr5,3200_mhz,nvidia,rtx_4070,corsair,aio_240mm,cooler_master,full_tower,antec,1000_wattage,ssd_nvme,1000_gb,235700.0
msi,b650,amd,amd_ryzen_5_5600x,kingston,8_gb,ddr5,5200_mhz,nvidia,rtx_4090,cooler_master,aio_240mm,thermaltake,full_tower,cooler_master,1000_wattage,ssd_nvme,2000_gb,326180.70000000007
biostar,z790,intel,intel_core_i7-13700k,adata,16_gb,ddr5,3200_mhz,amd,radeon_rx_7800_xt,corsair,aio_240mm,antec,full_tower,evga,850_wattage,hdd,2000_gb,216906.0
biostar,z690,intel,intel_core_i3-13100,g_skill,32_gb,ddr4,3000_mhz,nvidia,rtx_3060,deepcool,aio_240mm,cooler_master,mid_tower,corsair_(budget),750_wattage,ssd_sata,256_gb,104922.0
gigabyte,b550,amd,amd_ryzen_5_7600x,crucial,8_gb,ddr5,5200_mhz,amd,radeon_rx_7600,deepcool,air,nzxt,microatx,corsair_(budget),850_wattage,ssd_nvme,1000_gb,103183.0
intel,a520,amd,amd_athlon_3000g,patriot,8_gb,ddr5,3600_mhz,nvidia,gtx_1650,cooler_master,stock,generic,microatx,seasonic,450_wattage,hdd,1000_gb,37312.0
intel,x670,amd,amd_ryzen_5_5600x,corsair,8_gb,ddr5,5600_mhz,nvidia,rtx_4080,be_quiet!,aio_120mm,antec,mini-itx,evga,1000_wattage,ssd_sata,2000_gb,200684.0
asrock,h610,intel,intel_core_i9-13900k,teamgroup,8_gb,ddr5,3200_mhz,amd,radeon_rx_7600,cooler_master,air,antec,full_tower,cooler_master,750_wattage,hdd,1000_gb,141111.0
intel,b650,amd,amd_ryzen_5_7600x,patriot,16_gb,ddr5,4800_mhz,nvidia,rtx_4090,corsair,air,cooler_master,mid_tower,seasonic,1000_wattage,ssd_nvme,256_gb,304828.0
intel,z790,intel,intel_core_i7-13700k,crucial,16_gb,ddr4,2666_mhz,nvidia,rtx_4090,cooler_master,air,antec,mid_tower,evga,850_wattage,ssd_sata,512_gb,326180.70000000007
asrock,b550,amd,amd_ryzen_9_7950x,adata,16_gb,ddr5,3600_mhz,nvidia,rtx_4090,stock_cooler,aio_120mm,generic,mini-itx,corsair_(budget),1200_wattage,ssd_nvme,2000_gb,326180.70000000007
biostar,b650,amd,amd_ryzen_7_7700x,corsair,16_gb,ddr4,2400_mhz,nvidia,gtx_1650,noctua,aio_120mm,generic,mid_tower,seasonic,650_wattage,ssd_nvme,512_gb,91493.0
gigabyte,b650,amd,amd_ryzen_5_7600x,adata,16_gb,ddr5,3200_mhz,nvidia,rtx_4070,noctua,aio_240mm,generic,mid_tower,corsair_(budget),1000_wattage,ssd_sata,256_gb,201920.0
gigabyte,x670,amd,amd_ryzen_7_7700x,teamgroup,8_gb,ddr5,5600_mhz,nvidia,rtx_4080,noctua,aio_360mm,nzxt,mid_tower,antec,1000_wattage,ssd_nvme,1000_gb,235857.0
msi,b660,intel,intel_core_i9-13900k,crucial,8_gb,ddr5,4800_mhz,nvidia,gtx_1650,noctua,aio_360mm,generic,microatx,seasonic,650_wattage,ssd_nvme,2000_gb,128565.0
asus,b550,amd,amd_ryzen_7_7700x,adata,64_gb,ddr5,5600_mhz,amd,radeon_rx_7800_xt,noctua,stock,corsair,mini-itx,antec,750_wattage,ssd_sata,2000_gb,262952.0
asus,x570,amd,amd_ryzen_7_7700x,crucial,16_gb,ddr4,3200_mhz,nvidia,rtx_3060,stock_cooler,air,corsair,mid_tower,cooler_master,650_wattage,ssd_nvme,1000_gb,135312.0
intel,z790,intel,intel_core_i3-13100,adata,16_gb,ddr4,3000_mhz,nvidia,rtx_4070,cooler_master,aio_120mm,nzxt,mid_tower,corsair_(budget),750_wattage,ssd_sata,1000_gb,187790.0
biostar,h610,intel,intel_core_i9-13900k,crucial,16_gb,ddr5,5600_mhz,amd,radeon_rx_7800_xt,corsair,air,nzxt,microatx,corsair_(budget),1000_wattage,ssd_nvme,512_gb,231929.0
biostar,a520,amd,amd_ryzen_9_7950x,adata,16_gb,ddr5,4800_mhz,nvidia,rtx_4080,be_quiet!,stock,corsair,mini-itx,cooler_master,850_wattage,ssd_nvme,1000_gb,219744.0
asrock,z790,intel,intel_core_i9-13900k,g_skill,8_gb,ddr5,4800_mhz,nvidia,rtx_4080,stock_cooler,air,cooler_master,mid_tower,antec,1000_wattage,ssd_nvme,512_gb,229515.0
msi,h610,intel,intel_core_i5-13600k,corsair,8_gb,ddr4,3600_mhz,nvidia,gtx_1650,cooler_master,aio_120mm,generic,full_tower,corsair,650_wattage,ssd_nvme,512_gb,71538.0
msi,x670,amd,amd_athlon_3000g,patriot,8_gb,ddr4,2666_mhz,nvidia,rtx_4080,noctua,aio_240mm,fractal_design,mid_tower,corsair_(budget),1000_wattage,ssd_sata,1000_gb,189787.0
gigabyte,b650,amd,amd_ryzen_7_7700x,teamgroup,16_gb,ddr5,3200_mhz,nvidia,rtx_3060,cooler_master,stock,fractal_design,mini-itx,evga,650_wattage,ssd_sata,512_gb,132281.0
gigabyte,b660,intel,intel_core_i3-13100,patriot,16_gb,ddr5,3600_mhz,nvidia,rtx_4090,cooler_master,air,corsair,full_tower,corsair,1000_wattage,ssd_nvme,2000_gb,326180.70000000007
asus,x570,amd,amd_athlon_3000g,g_skill,16_gb,ddr4,3200_mhz,nvidia,gtx_1650,corsair,aio_120mm,thermaltake,mid_tower,evga,450_wattage,ssd_nvme,256_gb,56069.0
asus,h610,intel,intel_core_i3-13100,teamgroup,8_gb,ddr4,2400_mhz,nvidia,rtx_4090,stock_cooler,aio_240mm,fractal_design,full_tower,corsair,1200_wattage,ssd_nvme,1000_gb,303134.0
evga,z690,intel,intel_core_i9-13900k,adata,16_gb,ddr4,2666_mhz,amd,radeon_rx_7900_xtx,corsair,aio_360mm,fractal_design,mid_tower,seasonic,1000_wattage,ssd_sata,512_gb,326180.70000000007
asrock,a520,amd,amd_athlon_3000g,adata,64_gb,ddr5,3200_mhz,amd,radeon_rx_7600,noctua,aio_120mm,corsair,full_tower,corsair_(budget),650_wattage,ssd_sata,256_gb,128001.0
gigabyte,b660,intel,intel_core_i9-13900k,corsair,8_gb,ddr4,3000_mhz,nvidia,rtx_3060,corsair,stock,antec,mid_tower,cooler_master,750_wattage,ssd_nvme,256_gb,133433.0
asrock,b650,amd,amd_ryzen_7_7700x,corsair,8_gb,ddr4,3200_mhz,nvidia,rtx_4070,corsair,aio_120mm,antec,mid_tower,cooler_master,1000_wattage,ssd_nvme,1000_gb,195759.0
evga,h610,intel,intel_core_i3-13100,crucial,8_gb,ddr5,5600_mhz,amd,radeon_rx_7900_xtx,deepcool,air,thermaltake,mini-itx,corsair,850_wattage,ssd_nvme,2000_gb,300824.0
evga,x670,amd,amd_ryzen_9_7950x,g_skill,8_gb,ddr4,3600_mhz,amd,radeon_rx_7600,cooler_master,aio_120mm,nzxt,mid_tower,seasonic,750_wattage,ssd_nvme,256_gb,160421.0
biostar,z790,intel,intel_core_i5-13600k,corsair,16_gb,ddr5,5600_mhz,nvidia,rtx_3060,be_quiet!,air,corsair,mini-itx,evga,750_wattage,ssd_nvme,512_gb,126465.0
asus,z790,intel,intel_core_i9-13900k,crucial,16_gb,ddr4,3000_mhz,amd,radeon_rx_6500_xt,noctua,air,antec,microatx,corsair_(budget),650_wattage,ssd_sata,512_gb,124408.0
gigabyte,x570,amd,amd_athlon_3000g,kingston,8_gb,ddr4,2400_mhz,nvidia,rtx_4080,be_quiet!,aio_240mm,fractal_design,microatx,antec,750_wattage,hdd,1000_gb,167940.0
asus,h610,intel,intel_pentium_gold_g7400,patriot,8_gb,ddr5,4800_mhz,nvidia,rtx_4090,cooler_master,air,thermaltake,full_tower,cooler_master,1200_wattage,ssd_nvme,512_gb,296811.0
asus,b660,intel,intel_core_i9-13900k,patriot,64_gb,ddr4,2400_mhz,nvidia,gtx_1650,cooler_master,aio_240mm,fractal_design,mini-itx,evga,550_wattage,ssd_nvme,1000_gb,135639.0
